COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3509502;6;-22.904957;-47.060491;1
35;3509502;6;-22.905002;-47.060552;1
35;3509502;1;-22.904936;-47.060285;1
35;3509502;6;-22.905232;-47.060560;1
35;3509502;6;-22.905193;-47.060441;1
35;3509502;6;-22.905198;-47.060414;1
35;3509502;6;-22.905105;-47.060320;1
35;3509502;6;-22.905323;-47.060391;1
35;3509502;6;-22.905335;-47.060233;1
35;3509502;6;-22.905773;-47.060243;1
35;3509502;6;-22.905807;-47.060328;1
35;3509502;6;-22.905787;-47.060438;1
35;3509502;6;-22.905827;-47.060333;1
35;3509502;6;-22.905883;-47.060408;1
35;3509502;6;-22.905883;-47.060408;1
35;3509502;6;-22.905920;-47.060528;1
35;3509502;6;-22.905928;-47.060557;1
35;3509502;6;-22.905903;-47.060682;1
35;3509502;6;-22.905927;-47.060698;1
35;3509502;6;-22.905903;-47.060738;1
35;3509502;6;-22.905253;-47.061248;1
35;3509502;6;-22.905602;-47.060977;1
35;3509502;6;-22.905630;-47.061157;1
35;3509502;6;-22.905578;-47.061190;1
35;3509502;6;-22.905510;-47.061237;1
35;3509502;6;-22.905422;-47.061277;1
35;3509502;6;-22.905332;-47.061258;1
35;3509502;5;-22.905330;-47.061325;1
35;3509502;6;-22.908270;-47.059738;1
35;3509502;6;-22.908371;-47.059733;1
35;3509502;6;-22.908434;-47.059715;1
35;3509502;6;-22.908471;-47.059606;1
35;3509502;6;-22.908529;-47.059628;1
35;3509502;6;-22.908555;-47.059636;1
35;3509502;6;-22.908576;-47.059657;1
35;3509502;6;-22.905838;-47.060063;4
35;3509502;6;-22.906530;-47.060627;1
35;3509502;6;-22.906543;-47.060683;1
35;3509502;6;-22.906302;-47.059809;1
35;3509502;6;-22.906353;-47.059818;1
35;3509502;6;-22.906446;-47.059784;1
35;3509502;6;-22.906524;-47.059720;1
35;3509502;6;-22.906708;-47.059713;1
35;3509502;7;-22.906706;-47.059723;1
35;3509502;6;-22.906784;-47.059745;1
35;3509502;6;-22.906823;-47.059885;1
35;3509502;6;-22.906861;-47.059879;1
35;3509502;6;-22.906870;-47.060062;1
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;7;-22.906967;-47.060245;1
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;1;-22.906907;-47.060231;2
35;3509502;7;-22.906610;-47.059674;1
35;3509502;6;-22.906767;-47.060502;1
35;3509502;6;-22.906770;-47.060498;1
35;3509502;6;-22.906744;-47.060322;1
35;3509502;6;-22.906816;-47.060402;1
35;3509502;6;-22.906781;-47.060379;1
35;3509502;4;-22.908408;-47.059670;1
35;3509502;6;-22.908430;-47.059645;1
35;3509502;6;-22.907973;-47.058906;1
35;3509502;6;-22.908036;-47.058913;1
35;3509502;6;-22.908171;-47.058888;1
