COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3526902;1;-22.571486;-47.406520;1
35;3526902;1;-22.571573;-47.406621;1
35;3526902;1;-22.572103;-47.406962;1
35;3526902;1;-22.570895;-47.407199;1
35;3526902;1;-22.570895;-47.407199;1
35;3526902;6;-22.570985;-47.407238;1
35;3526902;1;-22.571179;-47.407196;1
35;3526902;4;-22.571214;-47.407142;1
35;3526902;6;-22.571399;-47.407096;1
35;3526902;6;-22.571512;-47.407095;1
35;3526902;1;-22.571582;-47.407046;1
35;3526902;6;-22.571742;-47.407165;1
35;3526902;6;-22.571823;-47.406958;1
35;3526902;6;-22.571766;-47.407077;1
35;3526902;6;-22.571830;-47.407103;1
35;3526902;6;-22.570600;-47.406739;1
35;3526902;6;-22.570888;-47.407059;1
35;3526902;6;-22.570651;-47.407043;1
35;3526902;6;-22.570802;-47.407181;1
35;3526902;6;-22.570694;-47.407089;1
35;3526902;1;-22.570773;-47.407120;1
35;3526902;6;-22.572096;-47.407166;1
35;3526902;6;-22.572038;-47.407128;1
35;3526902;6;-22.571915;-47.407146;1
35;3526902;1;-22.571703;-47.407082;1
35;3526902;6;-22.571550;-47.407097;1
35;3526902;6;-22.571092;-47.407104;1
35;3526902;6;-22.572006;-47.407219;1
35;3526902;6;-22.572236;-47.407449;1
35;3526902;6;-22.572240;-47.407353;1
35;3526902;6;-22.572163;-47.407273;1
35;3526902;6;-22.572116;-47.407212;1
35;3526902;1;-22.571922;-47.407887;1
35;3526902;1;-22.571954;-47.407812;1
35;3526902;1;-22.571996;-47.407813;1
35;3526902;1;-22.572131;-47.407743;1
35;3526902;6;-22.572256;-47.407518;1
35;3526902;1;-22.571521;-47.407900;1
35;3526902;1;-22.571537;-47.407993;1
35;3526902;6;-22.571570;-47.408005;1
35;3526902;6;-22.571606;-47.408030;1
35;3526902;1;-22.572135;-47.407736;1
35;3526902;1;-22.572116;-47.407690;1
35;3526902;1;-22.571952;-47.407905;1
35;3526902;6;-22.572389;-47.407510;1
35;3526902;1;-22.572442;-47.407555;1
35;3526902;1;-22.572514;-47.407657;1
35;3526902;8;-22.572530;-47.407649;1
35;3526902;1;-22.572573;-47.407764;1
35;3526902;1;-22.572665;-47.407837;1
35;3526902;6;-22.572648;-47.408157;1
35;3526902;6;-22.572716;-47.408019;1
35;3526902;1;-22.572760;-47.407980;1
35;3526902;6;-22.572533;-47.408257;1
35;3526902;6;-22.572444;-47.408288;1
35;3526902;1;-22.572444;-47.408288;1
35;3526902;6;-22.572487;-47.408314;1
35;3526902;6;-22.572399;-47.408394;1
35;3526902;1;-22.572393;-47.408356;1
35;3526902;1;-22.571765;-47.408206;1
35;3526902;1;-22.571824;-47.408218;1
35;3526902;6;-22.571939;-47.408422;1
35;3526902;6;-22.572209;-47.408630;1
35;3526902;6;-22.565892;-47.404297;1
35;3526902;8;-22.566092;-47.404284;1
35;3526902;6;-22.566111;-47.404232;1
35;3526902;6;-22.566042;-47.403952;1
35;3526902;6;-22.566161;-47.403968;1
35;3526902;6;-22.566374;-47.403749;1
35;3526902;6;-22.566525;-47.403929;1
35;3526902;6;-22.566665;-47.404006;1
35;3526902;5;-22.566587;-47.404001;1
35;3526902;6;-22.566587;-47.404001;1
35;3526902;6;-22.566733;-47.404173;1
35;3526902;6;-22.566786;-47.404051;1
35;3526902;6;-22.566880;-47.404209;1
35;3526902;6;-22.566818;-47.404270;1
35;3526902;1;-22.566753;-47.404941;1
35;3526902;6;-22.566753;-47.404941;1
35;3526902;6;-22.566495;-47.404528;1
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;3
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;2
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;1;-22.566750;-47.404639;1
35;3526902;6;-22.566381;-47.405000;1
35;3526902;6;-22.566394;-47.405150;1
35;3526902;1;-22.566253;-47.404964;1
35;3526902;6;-22.566253;-47.404964;1
35;3526902;6;-22.566225;-47.404814;1
35;3526902;6;-22.566120;-47.404898;1
35;3526902;6;-22.566072;-47.404793;1
35;3526902;6;-22.565998;-47.404963;1
35;3526902;6;-22.566035;-47.404938;1
35;3526902;6;-22.566229;-47.404826;1
35;3526902;6;-22.566198;-47.404813;1
35;3526902;6;-22.566063;-47.404698;1
35;3526902;1;-22.566105;-47.404768;4
35;3526902;6;-22.566105;-47.404768;4
35;3526902;6;-22.566105;-47.404768;4
35;3526902;6;-22.566105;-47.404768;4
35;3526902;6;-22.565899;-47.404575;1
35;3526902;6;-22.565831;-47.404491;1
35;3526902;6;-22.565754;-47.404405;1
35;3526902;6;-22.565763;-47.404324;1
35;3526902;5;-22.565939;-47.403062;1
35;3526902;6;-22.565950;-47.402918;1
35;3526902;6;-22.566076;-47.402818;1
35;3526902;6;-22.565958;-47.402882;1
35;3526902;5;-22.566105;-47.402837;1
35;3526902;6;-22.566378;-47.402602;1
35;3526902;1;-22.566096;-47.402819;2
35;3526902;1;-22.566096;-47.402819;2
35;3526902;1;-22.566096;-47.402819;2
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;1
35;3526902;6;-22.565653;-47.402947;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566096;-47.402819;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;1
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;1;-22.566143;-47.402677;2
35;3526902;6;-22.566462;-47.402400;1
35;3526902;6;-22.566542;-47.402586;1
35;3526902;6;-22.566648;-47.402605;1
35;3526902;5;-22.566956;-47.402669;1
35;3526902;6;-22.566861;-47.402671;1
35;3526902;6;-22.566929;-47.402719;1
35;3526902;6;-22.567490;-47.402769;1
35;3526902;6;-22.566907;-47.402920;1
35;3526902;6;-22.567040;-47.403042;1
35;3526902;6;-22.566889;-47.403047;1
35;3526902;6;-22.566926;-47.403194;1
35;3526902;6;-22.566913;-47.403160;1
35;3526902;1;-22.566673;-47.403155;1
35;3526902;1;-22.566767;-47.403332;1
35;3526902;6;-22.566767;-47.403332;1
35;3526902;6;-22.566771;-47.403308;1
35;3526902;6;-22.566882;-47.403573;1
35;3526902;6;-22.566640;-47.403325;1
35;3526902;6;-22.566796;-47.403537;1
35;3526902;6;-22.566700;-47.403529;1
35;3526902;6;-22.566652;-47.403551;1
35;3526902;6;-22.566551;-47.403539;1
35;3526902;6;-22.566548;-47.403560;1
35;3526902;6;-22.566506;-47.403538;1
35;3526902;6;-22.566245;-47.403548;1
35;3526902;6;-22.566253;-47.403675;1
35;3526902;6;-22.566282;-47.403601;1
35;3526902;6;-22.566123;-47.403430;1
35;3526902;6;-22.566021;-47.403482;1
35;3526902;6;-22.565992;-47.403497;1
35;3526902;6;-22.565936;-47.403348;1
35;3526902;1;-22.565867;-47.403245;1
35;3526902;6;-22.565847;-47.403178;1
35;3526902;6;-22.566582;-47.403663;1
35;3526902;6;-22.566590;-47.403554;1
35;3526902;6;-22.566798;-47.403530;1
35;3526902;6;-22.566758;-47.403528;1
35;3526902;5;-22.566877;-47.403241;1
35;3526902;6;-22.566934;-47.403159;1
35;3526902;6;-22.566962;-47.403196;1
35;3526902;6;-22.567006;-47.403125;1
35;3526902;1;-22.566835;-47.403332;1
35;3526902;1;-22.566582;-47.403190;1
35;3526902;6;-22.566582;-47.403190;1
35;3526902;6;-22.567203;-47.403232;1
35;3526902;6;-22.567231;-47.403222;1
35;3526902;1;-22.567234;-47.403260;1
35;3526902;5;-22.567381;-47.403362;1
35;3526902;6;-22.567397;-47.403483;1
35;3526902;1;-22.567407;-47.403501;1
35;3526902;1;-22.567504;-47.403524;1
35;3526902;6;-22.567504;-47.403524;1
35;3526902;6;-22.567544;-47.403602;1
35;3526902;6;-22.567580;-47.403688;1
35;3526902;6;-22.567490;-47.403920;1
35;3526902;6;-22.567461;-47.403969;1
35;3526902;6;-22.567351;-47.404075;1
35;3526902;6;-22.567155;-47.404044;1
35;3526902;6;-22.567227;-47.404162;1
35;3526902;1;-22.567242;-47.404232;1
35;3526902;6;-22.567245;-47.404346;1
35;3526902;5;-22.567216;-47.404296;1
35;3526902;6;-22.567340;-47.404089;1
35;3526902;6;-22.567125;-47.404371;1
35;3526902;6;-22.567033;-47.404402;1
35;3526902;6;-22.566906;-47.404363;1
35;3526902;6;-22.566856;-47.404362;1
35;3526902;6;-22.566809;-47.404269;1
35;3526902;6;-22.566646;-47.404028;1
35;3526902;6;-22.566606;-47.403992;1
35;3526902;6;-22.566571;-47.403983;1
35;3526902;6;-22.566517;-47.403940;1
35;3526902;6;-22.566510;-47.403907;1
35;3526902;6;-22.566437;-47.403920;1
35;3526902;1;-22.566464;-47.403985;1
35;3526902;6;-22.566457;-47.403951;1
35;3526902;6;-22.566378;-47.403853;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;2
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566666;-47.404065;1
35;3526902;1;-22.566652;-47.403687;1
35;3526902;1;-22.566848;-47.404077;1
35;3526902;1;-22.567488;-47.404061;1
35;3526902;5;-22.567557;-47.403950;1
35;3526902;6;-22.567626;-47.403917;1
35;3526902;6;-22.567593;-47.403800;1
35;3526902;6;-22.567577;-47.403858;1
35;3526902;6;-22.567585;-47.403846;1
35;3526902;1;-22.567324;-47.404058;2
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;1;-22.567324;-47.404058;1
35;3526902;6;-22.567798;-47.403819;1
35;3526902;1;-22.567815;-47.403884;1
35;3526902;6;-22.567842;-47.404016;1
35;3526902;6;-22.567928;-47.404062;1
35;3526902;6;-22.567941;-47.404112;1
35;3526902;1;-22.568100;-47.404180;1
35;3526902;6;-22.568150;-47.404300;1
35;3526902;6;-22.568047;-47.404215;1
35;3526902;7;-22.568247;-47.404394;1
35;3526902;7;-22.568162;-47.404538;1
35;3526902;6;-22.568096;-47.404651;1
35;3526902;6;-22.568040;-47.404662;1
35;3526902;6;-22.568050;-47.404708;1
35;3526902;1;-22.567996;-47.404796;1
35;3526902;6;-22.567975;-47.404865;1
35;3526902;1;-22.567985;-47.404830;1
35;3526902;6;-22.567687;-47.405088;1
35;3526902;6;-22.567571;-47.405055;1
35;3526902;7;-22.567470;-47.404949;1
35;3526902;6;-22.567430;-47.404872;1
35;3526902;6;-22.567399;-47.404775;1
35;3526902;1;-22.567349;-47.404821;1
35;3526902;6;-22.567361;-47.404802;1
35;3526902;6;-22.567271;-47.404763;1
35;3526902;6;-22.567199;-47.404672;1
35;3526902;6;-22.567139;-47.404768;1
35;3526902;6;-22.567218;-47.404718;1
35;3526902;5;-22.567175;-47.404733;1
35;3526902;6;-22.567200;-47.404739;1
35;3526902;6;-22.567143;-47.404759;1
35;3526902;6;-22.567155;-47.404665;1
35;3526902;5;-22.567131;-47.404610;1
35;3526902;1;-22.567286;-47.404812;1
35;3526902;6;-22.566475;-47.404961;1
35;3526902;6;-22.566618;-47.404929;1
35;3526902;6;-22.566699;-47.404999;1
35;3526902;6;-22.566842;-47.404821;1
35;3526902;6;-22.566603;-47.404878;1
35;3526902;6;-22.566572;-47.404846;1
35;3526902;1;-22.566743;-47.404908;1
35;3526902;6;-22.566778;-47.404872;1
35;3526902;1;-22.566802;-47.404609;1
35;3526902;6;-22.566797;-47.404485;1
35;3526902;6;-22.566894;-47.404512;1
35;3526902;6;-22.566918;-47.404488;1
35;3526902;1;-22.566729;-47.404647;1
35;3526902;4;-22.567258;-47.404588;1
35;3526902;4;-22.567237;-47.404649;1
35;3526902;5;-22.567305;-47.404688;1
35;3526902;6;-22.567284;-47.404764;1
35;3526902;6;-22.567360;-47.404829;1
35;3526902;1;-22.567385;-47.404915;1
35;3526902;6;-22.567534;-47.405087;1
35;3526902;1;-22.567493;-47.405102;1
35;3526902;1;-22.567167;-47.404630;1
35;3526902;6;-22.567454;-47.405487;1
35;3526902;6;-22.567424;-47.405461;1
35;3526902;6;-22.567356;-47.405570;1
35;3526902;6;-22.567352;-47.405642;1
35;3526902;6;-22.567079;-47.405665;1
35;3526902;6;-22.566831;-47.405671;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566763;-47.405500;1
35;3526902;6;-22.566650;-47.405677;1
35;3526902;6;-22.566642;-47.405705;1
35;3526902;6;-22.566652;-47.405682;1
35;3526902;6;-22.566652;-47.405682;1
35;3526902;6;-22.566656;-47.405623;1
35;3526902;6;-22.566644;-47.405616;1
35;3526902;6;-22.566638;-47.405622;1
35;3526902;6;-22.566678;-47.405623;1
35;3526902;6;-22.566716;-47.405604;1
35;3526902;6;-22.566705;-47.405650;1
35;3526902;6;-22.566717;-47.405639;1
35;3526902;6;-22.566743;-47.405584;1
35;3526902;6;-22.566740;-47.405585;1
35;3526902;6;-22.566713;-47.405630;1
35;3526902;6;-22.566705;-47.405654;1
35;3526902;5;-22.566700;-47.405696;1
35;3526902;6;-22.566697;-47.405708;1
35;3526902;5;-22.566700;-47.405679;1
35;3526902;6;-22.566736;-47.405606;1
35;3526902;6;-22.566721;-47.405629;1
35;3526902;6;-22.566727;-47.405616;1
35;3526902;6;-22.566756;-47.405531;1
35;3526902;6;-22.566789;-47.405471;1
35;3526902;5;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;5;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566845;-47.405520;1
35;3526902;6;-22.566601;-47.405403;1
35;3526902;1;-22.566570;-47.405362;1
35;3526902;6;-22.566430;-47.405241;1
35;3526902;6;-22.566482;-47.405291;1
35;3526902;5;-22.566713;-47.405374;1
35;3526902;6;-22.566892;-47.405674;1
35;3526902;6;-22.566831;-47.405671;1
35;3526902;6;-22.566831;-47.405671;1
35;3526902;6;-22.566831;-47.405671;1
35;3526902;6;-22.566504;-47.406586;1
35;3526902;1;-22.566504;-47.406586;1
35;3526902;6;-22.566506;-47.406860;1
35;3526902;6;-22.566643;-47.406761;1
35;3526902;6;-22.567080;-47.406155;1
35;3526902;6;-22.567294;-47.406807;1
35;3526902;6;-22.567417;-47.406186;1
35;3526902;6;-22.567235;-47.407200;1
35;3526902;6;-22.566998;-47.407177;1
35;3526902;5;-22.566887;-47.407116;1
35;3526902;6;-22.566774;-47.407072;1
35;3526902;6;-22.566626;-47.407012;1
35;3526902;6;-22.566691;-47.406994;1
35;3526902;6;-22.566455;-47.406843;1
35;3526902;6;-22.567179;-47.405660;1
35;3526902;6;-22.567304;-47.405509;1
35;3526902;6;-22.567323;-47.405542;1
35;3526902;6;-22.567402;-47.405531;1
35;3526902;6;-22.567440;-47.405475;1
35;3526902;6;-22.567669;-47.405302;1
35;3526902;6;-22.567599;-47.405310;1
35;3526902;5;-22.567834;-47.405445;1
35;3526902;6;-22.567876;-47.405485;1
35;3526902;6;-22.567919;-47.405525;1
35;3526902;6;-22.567968;-47.405564;1
35;3526902;6;-22.568004;-47.405623;1
35;3526902;5;-22.568009;-47.405734;1
35;3526902;6;-22.568126;-47.405728;1
35;3526902;6;-22.568265;-47.405891;1
35;3526902;6;-22.568208;-47.405815;1
35;3526902;6;-22.568157;-47.406020;1
35;3526902;1;-22.568157;-47.406020;1
35;3526902;1;-22.568291;-47.406057;1
35;3526902;6;-22.568041;-47.406113;1
35;3526902;6;-22.568041;-47.406113;1
35;3526902;6;-22.568041;-47.406113;1
35;3526902;6;-22.567868;-47.406163;1
35;3526902;6;-22.567931;-47.406235;1
35;3526902;1;-22.567857;-47.406263;1
35;3526902;1;-22.567832;-47.406462;1
35;3526902;1;-22.567753;-47.406425;1
35;3526902;5;-22.567627;-47.406441;1
35;3526902;1;-22.567397;-47.406156;4
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;1;-22.567471;-47.406286;1
35;3526902;6;-22.567400;-47.405975;1
35;3526902;6;-22.567298;-47.406091;1
35;3526902;6;-22.567146;-47.406016;1
35;3526902;6;-22.567245;-47.405902;1
35;3526902;6;-22.567854;-47.405083;1
35;3526902;1;-22.567787;-47.404917;1
35;3526902;6;-22.568000;-47.404933;1
35;3526902;1;-22.567996;-47.404915;1
35;3526902;1;-22.568029;-47.404839;1
35;3526902;1;-22.568013;-47.404859;1
35;3526902;5;-22.568033;-47.404770;1
35;3526902;6;-22.568118;-47.404753;1
35;3526902;1;-22.568145;-47.404782;1
35;3526902;1;-22.568172;-47.404768;1
35;3526902;6;-22.568272;-47.404632;1
35;3526902;6;-22.568314;-47.404591;1
35;3526902;1;-22.568435;-47.404564;1
35;3526902;1;-22.568421;-47.404580;1
35;3526902;6;-22.568530;-47.404685;1
35;3526902;4;-22.568523;-47.404645;1
35;3526902;1;-22.568621;-47.404780;1
35;3526902;1;-22.568601;-47.404811;1
35;3526902;6;-22.568601;-47.404811;1
35;3526902;6;-22.568652;-47.404822;1
35;3526902;1;-22.568719;-47.404736;1
35;3526902;6;-22.568735;-47.404875;1
35;3526902;6;-22.568804;-47.404957;1
35;3526902;1;-22.568965;-47.405024;1
35;3526902;6;-22.569011;-47.405223;1
35;3526902;6;-22.569153;-47.405341;1
35;3526902;1;-22.568870;-47.405290;1
35;3526902;6;-22.568870;-47.405290;1
35;3526902;6;-22.568814;-47.405418;1
35;3526902;5;-22.568787;-47.405419;1
